Date,Time,Site,Unit ID,User ID,F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,algale_edibility,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/26/22,11:22:22 AM,Tank 18,Strauss lab 1,,70.402,751.7,106.4,9.42,155.7,144.8,156.7,6907,101,0.07,-2,-2,12.59,-418.2,0.16,0.14,edible,0.19,0.51,-0.035,-0.023
8/26/22,11:22:25 AM,Tank 18,Strauss lab 1,,70.463,751.7,107.1,9.48,155.7,144.9,156.7,6902,101,0.07,-2,-2,12.62,-419.6,0.11,0.09,edible,0.17,0.42,-0.034,-0.025
8/26/22,11:22:28 AM,Tank 18,Strauss lab 1,,70.516,751.7,108.2,9.57,155.6,144.9,156.7,6900,101,0.07,-2,-2,12.64,-420.9,0.13,0.11,edible,0.2,0.55,-0.034,-0.039
8/26/22,11:22:31 AM,Tank 18,Strauss lab 1,,70.552,751.6,109.1,9.64,155.6,145,156.6,6898,101,0.07,-2,-2,12.65,-421.7,0.1,0.08,edible,0.22,0.63,-0.033,-0.038
8/26/22,11:23:36 AM,Tank 19,Strauss lab 1,,70.712,751.7,110.8,9.78,158.3,147.8,159.4,6767,103,0.07,-2.1,-2.1,12.66,-422.3,0.27,0.25,inedible,0.18,0.48,-0.034,-0.034
8/26/22,11:23:39 AM,Tank 19,Strauss lab 1,,70.704,751.6,111.1,9.8,158.4,147.8,159.4,6767,103,0.07,-2.1,-2.1,12.66,-422.1,0.26,0.24,inedible,0.14,0.32,-0.033,-0.036
8/26/22,11:23:42 AM,Tank 19,Strauss lab 1,,70.692,751.7,111.3,9.82,158.4,147.8,159.4,6768,103,0.07,-2.1,-2.1,12.66,-421.9,0.26,0.24,inedible,0.13,0.25,-0.032,-0.039
8/26/22,11:23:45 AM,Tank 19,Strauss lab 1,,70.681,751.6,111.5,9.84,158.4,147.8,159.4,6767,103,0.07,-2.1,-2.1,12.65,-421.7,0.34,0.31,inedible,0.09,0.11,-0.035,-0.044
8/26/22,11:23:48 AM,Tank 19,Strauss lab 1,,70.674,751.6,111.6,9.86,158.4,147.8,159.5,6766,103,0.07,-2.1,-2.1,12.65,-421.5,0.23,0.21,inedible,0.11,0.17,-0.035,-0.022
8/26/22,11:23:51 AM,Tank 19,Strauss lab 1,,70.671,751.6,111.8,9.87,158.4,147.8,159.5,6766,103,0.07,-2.1,-2.1,12.64,-421.3,0.29,0.26,inedible,0.16,0.4,-0.035,-0.018
8/26/22,11:23:54 AM,Tank 19,Strauss lab 1,,70.672,751.7,111.9,9.88,158.4,147.8,159.4,6766,103,0.07,-2.1,-2.1,12.64,-421,0.24,0.21,inedible,0.2,0.56,-0.034,-0.038
8/26/22,11:23:57 AM,Tank 19,Strauss lab 1,,70.676,751.6,112.1,9.89,158.4,147.8,159.4,6767,103,0.07,-2.1,-2.1,12.63,-420.7,0.29,0.27,inedible,0.19,0.51,-0.034,-0.042
8/26/22,11:24:35 AM,Tank 19,Strauss lab 1,,70.667,751.7,100.7,8.89,158.9,148.2,159.9,6748,103,0.07,-2.1,-2.1,12.41,-407.6,0.31,0.29,edible,0.17,0.44,-0.032,-0.018
8/26/22,11:24:38 AM,Tank 19,Strauss lab 1,,70.675,751.6,101.9,9,158.9,148.3,160,6745,103,0.07,-2.1,-2.1,12.44,-409.5,0.21,0.19,edible,0.17,0.42,-0.033,-0.037
8/26/22,11:24:41 AM,Tank 19,Strauss lab 1,,70.657,751.6,102.5,9.05,159,148.3,160,6744,103,0.07,-2.1,-2.1,12.46,-410.8,0.18,0.15,edible,0.14,0.31,-0.033,-0.041
8/26/22,11:24:44 AM,Tank 19,Strauss lab 1,,70.638,751.7,103,9.1,159,148.3,160,6744,103,0.07,-2,-2,12.48,-411.9,0.16,0.14,edible,0.14,0.31,-0.033,-0.038
8/26/22,11:24:47 AM,Tank 19,Strauss lab 1,,70.625,751.6,103.5,9.14,159,148.2,160,6746,103,0.07,-2,-2,12.5,-412.8,0.17,0.15,edible,0.14,0.31,-0.032,-0.026
8/26/22,11:24:50 AM,Tank 19,Strauss lab 1,,70.619,751.6,104.3,9.22,159,148.2,160,6748,103,0.07,-2,-2,12.51,-413.5,0.21,0.19,edible,0.15,0.34,-0.032,-0.018
8/26/22,11:24:53 AM,Tank 19,Strauss lab 1,,70.62,751.6,105.1,9.28,158.9,148.2,159.9,6750,103,0.07,-2,-2,12.52,-414.1,0.28,0.26,edible,0.1,0.15,-0.034,-0.028
8/26/22,11:25:50 AM,Tank 20,Strauss lab 1,,70.928,751.7,119.5,10.52,165.2,154.5,166.2,6471,107,0.08,-2.1,-2.1,12.53,-414.9,0.44,0.42,inedible,0.57,2.09,-0.028,-0.031
8/26/22,11:25:53 AM,Tank 20,Strauss lab 1,,70.945,751.7,120,10.56,165.1,154.5,166.2,6471,107,0.08,-2.1,-2.1,12.53,-415.1,0.49,0.48,inedible,0.62,2.29,-0.032,-0.037
8/26/22,11:25:56 AM,Tank 20,Strauss lab 1,,70.957,751.7,120.3,10.59,165.1,154.5,166.1,6471,107,0.08,-2.1,-2.1,12.54,-415.3,0.57,0.55,inedible,0.72,2.74,-0.035,-0.031
8/26/22,11:25:59 AM,Tank 20,Strauss lab 1,,70.97,751.7,120.6,10.61,165.1,154.5,166.1,6471,107,0.08,-2.1,-2.1,12.54,-415.4,0.62,0.6,inedible,0.79,3.03,-0.037,-0.03
8/26/22,11:26:02 AM,Tank 20,Strauss lab 1,,70.981,751.6,120.9,10.64,165.1,154.5,166.1,6471,107,0.08,-2.1,-2.1,12.54,-415.5,0.67,0.65,inedible,0.91,3.51,-0.036,-0.042
8/26/22,11:26:05 AM,Tank 20,Strauss lab 1,,70.988,751.6,121.1,10.65,165.1,154.5,166.1,6471,107,0.08,-2.1,-2.1,12.54,-415.6,0.73,0.71,inedible,0.91,3.49,-0.032,-0.038
8/26/22,11:26:08 AM,Tank 20,Strauss lab 1,,70.993,751.6,121.3,10.68,165,154.5,166.1,6471,107,0.08,-2.1,-2.1,12.54,-415.6,0.75,0.74,inedible,0.97,3.77,-0.031,-0.036
8/26/22,11:26:11 AM,Tank 20,Strauss lab 1,,70.996,751.6,121.6,10.69,165,154.5,166,6472,107,0.08,-2.1,-2.1,12.54,-415.7,0.7,0.68,inedible,1.05,4.08,-0.032,-0.017
8/26/22,11:26:14 AM,Tank 20,Strauss lab 1,,71,751.7,121.8,10.71,165,154.5,166,6473,107,0.08,-2.1,-2.1,12.54,-415.6,0.65,0.64,inedible,1,3.91,-0.033,-0.029
8/26/22,11:26:46 AM,Tank 20,Strauss lab 1,,70.891,751.6,110.6,9.74,165.7,154.9,166.7,6455,108,0.08,-2.1,-2.1,12.37,-405.4,0.21,0.19,edible,0.37,1.27,-0.032,-0.032
8/26/22,11:26:49 AM,Tank 20,Strauss lab 1,,70.918,751.6,111.3,9.8,165.7,155,166.7,6453,108,0.08,-2.1,-2.1,12.4,-407.3,0.27,0.24,edible,0.3,0.97,-0.032,-0.03
8/26/22,11:26:52 AM,Tank 20,Strauss lab 1,,70.949,751.6,111.9,9.85,165.6,155,166.7,6452,108,0.08,-2.1,-2.1,12.42,-408.5,0.22,0.2,edible,0.3,0.98,-0.035,-0.029
8/26/22,11:26:55 AM,Tank 20,Strauss lab 1,,70.981,751.7,112.5,9.89,165.6,155,166.6,6452,108,0.08,-2.1,-2.1,12.44,-409.7,0.35,0.33,edible,0.24,0.72,-0.036,-0.029
8/26/22,11:26:58 AM,Tank 20,Strauss lab 1,,71.004,751.6,113.2,9.96,165.5,155,166.5,6452,108,0.08,-2.1,-2.1,12.46,-410.7,0.35,0.33,edible,0.31,1,-0.036,-0.042
8/26/22,11:27:01 AM,Tank 20,Strauss lab 1,,71.021,751.7,114,10.02,165.5,155,166.5,6453,108,0.08,-2.1,-2.1,12.47,-411.6,0.29,0.27,edible,0.44,1.57,-0.034,-0.035
8/26/22,11:27:04 AM,Tank 20,Strauss lab 1,,71.036,751.6,114.7,10.09,165.4,154.9,166.4,6454,108,0.08,-2.1,-2.1,12.48,-412.3,0.37,0.35,edible,0.47,1.68,-0.034,-0.039
8/26/22,11:27:07 AM,Tank 20,Strauss lab 1,,71.051,751.6,115.1,10.12,165.4,154.9,166.4,6455,107,0.08,-2.1,-2.1,12.49,-412.9,0.39,0.37,edible,0.48,1.72,-0.034,-0.018
8/26/22,11:27:10 AM,Tank 20,Strauss lab 1,,71.069,751.7,115.5,10.16,165.3,154.9,166.3,6456,107,0.08,-2.1,-2.1,12.5,-413.3,0.4,0.38,edible,0.39,1.35,-0.033,-0.02
8/26/22,11:27:43 AM,Tank 22,Strauss lab 1,,72.697,751.6,110.9,9.58,177.1,169,177.9,5917,115,0.08,-2.3,-2.3,12.14,-393.2,0.45,0.43,inedible,0.46,1.66,-0.037,-0.038
8/26/22,11:27:46 AM,Tank 22,Strauss lab 1,,72.726,751.6,111.7,9.65,177,169,177.8,5917,115,0.08,-2.3,-2.3,12.16,-394.5,0.58,0.56,inedible,0.48,1.73,-0.037,-0.04
8/26/22,11:27:49 AM,Tank 22,Strauss lab 1,,72.743,751.6,112.8,9.74,177,169,177.8,5917,115,0.08,-2.3,-2.3,12.17,-395.5,0.53,0.51,inedible,0.74,2.8,-0.036,-0.046
8/26/22,11:27:52 AM,Tank 22,Strauss lab 1,,72.755,751.5,114,9.84,177,169,177.8,5917,115,0.08,-2.3,-2.3,12.19,-396.4,0.5,0.48,inedible,1.02,3.99,-0.031,-0.031
8/26/22,11:27:55 AM,Tank 22,Strauss lab 1,,72.764,751.6,115.1,9.93,176.9,169,177.7,5918,115,0.08,-2.3,-2.3,12.2,-397.2,0.34,0.32,inedible,1.22,4.8,-0.03,-0.023
8/26/22,11:27:58 AM,Tank 22,Strauss lab 1,,72.768,751.6,115.7,9.99,176.9,169,177.7,5919,115,0.08,-2.3,-2.3,12.22,-398,0.3,0.28,inedible,1.1,4.31,-0.033,-0.037
8/26/22,11:28:01 AM,Tank 22,Strauss lab 1,,72.771,751.6,116.4,10.04,176.8,168.9,177.6,5921,115,0.08,-2.3,-2.3,12.23,-398.7,0.22,0.2,inedible,0.99,3.84,-0.035,-0.041
8/26/22,11:28:04 AM,Tank 22,Strauss lab 1,,72.772,751.6,116.9,10.09,176.8,168.9,177.6,5922,115,0.08,-2.3,-2.3,12.24,-399.3,0.4,0.37,inedible,1.06,4.13,-0.034,-0.021
8/26/22,11:28:38 AM,Tank 22,Strauss lab 1,,72.898,751.7,106.1,9.14,176.5,168.8,177.3,5923,115,0.08,-2.3,-2.3,12.16,-394.8,0.16,0.14,edible,0.28,0.88,-0.034,-0.033
8/26/22,11:28:41 AM,Tank 22,Strauss lab 1,,72.901,751.6,106.8,9.21,176.5,168.9,177.3,5922,115,0.08,-2.3,-2.3,12.19,-396.6,0.15,0.13,edible,0.21,0.62,-0.034,-0.039
8/26/22,11:28:44 AM,Tank 22,Strauss lab 1,,72.901,751.6,107.3,9.25,176.5,168.9,177.3,5922,115,0.08,-2.3,-2.3,12.22,-397.9,0.12,0.09,edible,0.17,0.45,-0.034,-0.042
8/26/22,11:28:47 AM,Tank 22,Strauss lab 1,,72.913,751.6,107.7,9.28,176.5,168.8,177.3,5923,115,0.08,-2.3,-2.3,12.24,-399.2,0.2,0.18,edible,0.19,0.52,-0.034,-0.024
8/26/22,11:28:50 AM,Tank 22,Strauss lab 1,,72.928,751.6,108.5,9.35,176.4,168.8,177.2,5924,115,0.08,-2.3,-2.3,12.26,-400.4,0.14,0.12,edible,0.22,0.66,-0.033,-0.018
8/26/22,11:28:53 AM,Tank 22,Strauss lab 1,,72.94,751.6,109,9.39,176.4,168.8,177.1,5924,115,0.08,-2.3,-2.3,12.27,-401.2,0.17,0.15,edible,0.22,0.64,-0.036,-0.047
8/26/22,11:28:56 AM,Tank 22,Strauss lab 1,,72.951,751.6,109.6,9.44,176.4,168.8,177.1,5924,115,0.08,-2.3,-2.3,12.28,-401.9,0.16,0.13,edible,0.22,0.65,-0.036,-0.051
8/26/22,11:28:59 AM,Tank 22,Strauss lab 1,,72.96,751.5,110,9.47,176.4,168.8,177.1,5924,115,0.08,-2.3,-2.3,12.29,-402.5,0.15,0.13,edible,0.19,0.51,-0.034,-0.036
8/26/22,11:29:02 AM,Tank 22,Strauss lab 1,,72.967,751.6,110.3,9.5,176.3,168.8,177.1,5925,115,0.08,-2.3,-2.3,12.3,-402.9,0.22,0.19,edible,0.22,0.64,-0.033,-0.03
8/26/22,11:29:39 AM,Tank 23,Strauss lab 1,,73.337,751.6,111.2,9.54,177.6,170.7,178.3,5857,115,0.08,-2.4,-2.4,12.2,-397.1,0.35,0.33,inedible,0.1,0.13,-0.034,-0.042
8/26/22,11:29:42 AM,Tank 23,Strauss lab 1,,73.35,751.6,112.1,9.62,177.7,170.8,178.3,5855,115,0.08,-2.4,-2.4,12.22,-398.2,0.36,0.34,inedible,0.16,0.37,-0.033,-0.039
8/26/22,11:29:45 AM,Tank 23,Strauss lab 1,,73.352,751.5,113.4,9.73,177.7,170.8,178.4,5855,115,0.08,-2.4,-2.4,12.23,-399.1,0.29,0.27,inedible,0.17,0.43,-0.031,-0.017
8/26/22,11:29:48 AM,Tank 23,Strauss lab 1,,73.353,751.6,114.6,9.83,177.7,170.8,178.4,5854,116,0.08,-2.4,-2.4,12.25,-400,0.36,0.34,inedible,0.22,0.62,-0.035,-0.038
8/26/22,11:29:51 AM,Tank 23,Strauss lab 1,,73.356,751.7,115.5,9.91,177.7,170.8,178.4,5854,116,0.08,-2.4,-2.4,12.26,-400.8,0.37,0.35,inedible,0.15,0.34,-0.037,-0.043
8/26/22,11:29:54 AM,Tank 23,Strauss lab 1,,73.358,751.6,116.2,9.97,177.7,170.8,178.4,5854,116,0.08,-2.4,-2.4,12.27,-401.6,0.37,0.35,inedible,0.15,0.36,-0.035,-0.025
8/26/22,11:29:57 AM,Tank 23,Strauss lab 1,,73.362,751.7,116.8,10.02,177.7,170.8,178.4,5854,116,0.08,-2.4,-2.4,12.28,-402.2,0.33,0.31,inedible,0.08,0.08,-0.035,-0.039
8/26/22,11:30:00 AM,Tank 23,Strauss lab 1,,73.366,751.6,117.3,10.06,177.7,170.8,178.4,5853,116,0.08,-2.4,-2.4,12.29,-402.7,0.2,0.18,inedible,0.12,0.22,-0.035,-0.039
8/26/22,11:30:30 AM,Tank 23,Strauss lab 1,,73.294,751.6,106.3,9.13,177.7,170.7,178.4,5857,116,0.08,-2.4,-2.4,12.2,-397.3,0.32,0.3,edible,0.11,0.17,-0.038,-0.047
8/26/22,11:30:33 AM,Tank 23,Strauss lab 1,,73.327,751.6,107.8,9.25,177.7,170.8,178.4,5854,116,0.08,-2.4,-2.4,12.23,-399.2,0.43,0.41,edible,0.17,0.42,-0.038,-0.04
8/26/22,11:30:36 AM,Tank 23,Strauss lab 1,,73.352,751.6,108.4,9.3,177.8,170.9,178.5,5852,116,0.08,-2.4,-2.4,12.25,-400.5,0.38,0.36,edible,0.14,0.32,-0.037,-0.024
8/26/22,11:30:39 AM,Tank 23,Strauss lab 1,,73.379,751.6,109,9.35,177.8,171,178.5,5850,116,0.08,-2.4,-2.4,12.28,-401.7,0.37,0.35,edible,0.09,0.09,-0.037,-0.027
8/26/22,11:30:42 AM,Tank 23,Strauss lab 1,,73.401,751.6,109.4,9.38,177.8,171,178.5,5848,116,0.08,-2.4,-2.4,12.29,-402.6,0.31,0.28,edible,0.12,0.24,-0.037,-0.051
8/26/22,11:31:24 AM,Tank 25,Strauss lab 1,,75.262,751.6,106.4,8.95,205,201.2,205.4,4969,133,0.1,-2.6,-2.6,12.13,-394.1,0.91,0.9,inedible,0.43,1.53,-0.035,-0.023
8/26/22,11:31:27 AM,Tank 25,Strauss lab 1,,75.291,751.6,107.8,9.06,204.4,200.7,204.8,4983,133,0.1,-2.6,-2.6,12.15,-395.5,1.01,1,inedible,0.45,1.6,-0.037,-0.043
8/26/22,11:31:30 AM,Tank 25,Strauss lab 1,,75.318,751.6,109.4,9.2,206.1,202.4,206.4,4941,134,0.1,-2.6,-2.6,12.18,-397.1,0.97,0.96,inedible,0.38,1.32,-0.034,-0.041
8/26/22,11:31:33 AM,Tank 25,Strauss lab 1,,75.323,751.6,110.6,9.3,206,202.4,206.4,4942,134,0.1,-2.6,-2.6,12.2,-398.5,0.99,0.97,inedible,0.45,1.59,-0.032,-0.026
8/26/22,11:31:36 AM,Tank 25,Strauss lab 1,,75.332,751.6,111.6,9.38,206,202.3,206.3,4942,134,0.1,-2.6,-2.6,12.23,-400.1,0.98,0.97,inedible,0.44,1.55,-0.032,-0.018
8/26/22,11:31:39 AM,Tank 25,Strauss lab 1,,75.323,751.6,112.3,9.44,206,202.3,206.3,4943,134,0.1,-2.6,-2.6,12.25,-401.3,0.86,0.85,inedible,0.34,1.14,-0.034,-0.032
8/26/22,11:32:08 AM,Tank 25,Strauss lab 1,,75.34,751.6,99.2,8.33,205.3,201.7,205.7,4958,133,0.1,-2.6,-2.6,12.22,-399.8,0.35,0.33,edible,0.27,0.86,-0.035,-0.025
8/26/22,11:32:11 AM,Tank 25,Strauss lab 1,,75.367,751.6,100.1,8.41,205.3,201.7,205.6,4957,133,0.1,-2.7,-2.7,12.25,-401.4,0.45,0.43,edible,0.18,0.49,-0.034,-0.039
8/26/22,11:32:14 AM,Tank 25,Strauss lab 1,,75.385,751.6,101.5,8.53,205.3,201.7,205.6,4957,133,0.1,-2.7,-2.7,12.27,-402.7,0.5,0.48,edible,0.17,0.44,-0.033,-0.04
8/26/22,11:32:17 AM,Tank 25,Strauss lab 1,,75.397,751.6,102.6,8.62,205.2,201.8,205.6,4957,133,0.1,-2.7,-2.7,12.29,-403.6,0.47,0.45,edible,0.2,0.55,-0.033,-0.025
8/26/22,11:32:20 AM,Tank 25,Strauss lab 1,,75.406,751.6,103.6,8.7,205.2,201.8,205.6,4957,133,0.1,-2.7,-2.7,12.31,-404.6,0.53,0.51,edible,0.24,0.74,-0.034,-0.022
8/26/22,11:32:23 AM,Tank 25,Strauss lab 1,,75.413,751.6,104.2,8.75,205.2,201.8,205.6,4956,133,0.1,-2.7,-2.7,12.32,-405.4,0.47,0.46,edible,0.24,0.72,-0.036,-0.038
8/26/22,11:33:04 AM,Tank 28,Strauss lab 1,,75.864,751.6,95.1,7.94,220,217.3,220.2,4602,143,0.1,-2.7,-2.7,12.16,-396.6,0.32,0.3,inedible,0.4,1.39,-0.035,-0.034
8/26/22,11:33:07 AM,Tank 28,Strauss lab 1,,75.865,751.7,95.6,7.99,220,217.4,220.3,4601,143,0.1,-2.7,-2.7,12.17,-396.9,0.28,0.25,inedible,0.28,0.91,-0.037,-0.04
8/26/22,11:33:10 AM,Tank 28,Strauss lab 1,,75.864,751.7,95.9,8.01,220.1,217.4,220.3,4600,143,0.1,-2.7,-2.7,12.17,-397.3,0.34,0.32,inedible,0.38,1.31,-0.036,-0.042
8/26/22,11:33:13 AM,Tank 28,Strauss lab 1,,75.862,751.7,96.2,8.04,220.1,217.4,220.4,4599,143,0.1,-2.7,-2.7,12.18,-397.6,0.33,0.31,inedible,0.39,1.34,-0.035,-0.036
8/26/22,11:33:16 AM,Tank 28,Strauss lab 1,,75.86,751.7,96.5,8.06,220.1,217.5,220.4,4598,143,0.1,-2.7,-2.7,12.19,-397.9,0.32,0.29,inedible,0.36,1.23,-0.033,-0.028
8/26/22,11:33:48 AM,Tank 28,Strauss lab 1,,75.723,751.6,89.6,7.49,218.6,215.6,218.9,4638,142,0.1,-2.7,-2.7,12.12,-394,0.31,0.29,edible,0.28,0.88,-0.037,-0.039
8/26/22,11:33:51 AM,Tank 28,Strauss lab 1,,75.731,751.7,90.4,7.57,218.7,215.7,219,4635,142,0.1,-2.7,-2.7,12.13,-394.8,0.28,0.26,edible,0.32,1.06,-0.036,-0.038
8/26/22,11:33:54 AM,Tank 28,Strauss lab 1,,75.741,751.7,91.1,7.62,218.7,215.8,219,4634,142,0.1,-2.7,-2.7,12.14,-395.4,0.22,0.2,edible,0.26,0.79,-0.036,-0.049
8/26/22,11:33:57 AM,Tank 28,Strauss lab 1,,75.75,751.6,91.8,7.68,218.8,215.9,219.1,4633,142,0.1,-2.7,-2.7,12.15,-395.9,0.2,0.18,edible,0.34,1.13,-0.034,-0.024
8/26/22,11:34:00 AM,Tank 28,Strauss lab 1,,75.755,751.7,92.8,7.76,218.8,215.9,219.1,4631,142,0.1,-2.7,-2.7,12.16,-396.4,0.23,0.21,edible,0.39,1.36,-0.033,-0.018
8/26/22,11:34:03 AM,Tank 28,Strauss lab 1,,75.758,751.6,93.4,7.81,218.9,216,219.1,4630,142,0.1,-2.7,-2.7,12.17,-396.8,0.31,0.29,edible,0.45,1.6,-0.036,-0.027
8/26/22,11:34:06 AM,Tank 28,Strauss lab 1,,75.759,751.7,94,7.86,218.9,216,219.2,4629,142,0.1,-2.7,-2.7,12.17,-397.1,0.31,0.29,edible,0.46,1.62,-0.035,-0.029
8/26/22,11:34:09 AM,Tank 28,Strauss lab 1,,75.759,751.7,94.4,7.9,218.9,216,219.2,4629,142,0.1,-2.7,-2.7,12.18,-397.4,0.34,0.32,edible,0.39,1.35,-0.033,-0.042
8/26/22,11:34:12 AM,Tank 28,Strauss lab 1,,75.759,751.6,94.9,7.94,219,216.1,219.2,4628,142,0.1,-2.7,-2.7,12.18,-397.8,0.27,0.25,edible,0.33,1.1,-0.033,-0.039
8/26/22,11:34:15 AM,Tank 28,Strauss lab 1,,75.757,751.7,95.2,7.96,219,216.1,219.3,4627,142,0.1,-2.7,-2.7,12.19,-398,0.3,0.28,edible,0.34,1.14,-0.031,-0.025
8/26/22,11:34:58 AM,Tank 29,Strauss lab 1,,74.456,751.7,100.2,8.5,173.3,168.6,173.8,5931,113,0.08,-2.5,-2.5,12.46,-412.9,0.23,0.21,inedible,0.87,3.35,-0.03,-0.016
8/26/22,11:35:01 AM,Tank 29,Strauss lab 1,,74.479,751.6,101.1,8.57,173.3,168.6,173.7,5930,113,0.08,-2.5,-2.5,12.46,-413.2,0.13,0.11,inedible,0.73,2.77,-0.032,-0.023
8/26/22,11:35:04 AM,Tank 29,Strauss lab 1,,74.497,751.7,101.7,8.62,173.3,168.7,173.7,5929,113,0.08,-2.5,-2.5,12.47,-413.4,0.14,0.12,inedible,0.76,2.9,-0.035,-0.051
8/26/22,11:35:07 AM,Tank 29,Strauss lab 1,,74.51,751.6,102.2,8.66,173.3,168.7,173.7,5929,113,0.08,-2.5,-2.5,12.47,-413.6,0.12,0.1,inedible,0.9,3.48,-0.034,-0.048
8/26/22,11:35:10 AM,Tank 29,Strauss lab 1,,74.52,751.6,102.7,8.71,173.2,168.7,173.7,5928,113,0.08,-2.5,-2.5,12.47,-413.8,0.13,0.1,inedible,0.96,3.71,-0.035,-0.039
8/26/22,11:35:13 AM,Tank 29,Strauss lab 1,,74.526,751.7,103.1,8.74,173.2,168.7,173.7,5928,113,0.08,-2.5,-2.5,12.48,-413.9,0.17,0.14,inedible,0.98,3.8,-0.035,-0.024
8/26/22,11:35:16 AM,Tank 29,Strauss lab 1,,74.532,751.7,103.5,8.77,173.2,168.7,173.7,5928,113,0.08,-2.5,-2.5,12.48,-414,0.14,0.12,inedible,0.93,3.61,-0.038,-0.039
8/26/22,11:35:19 AM,Tank 29,Strauss lab 1,,74.536,751.6,103.7,8.79,173.2,168.7,173.7,5928,113,0.08,-2.5,-2.5,12.48,-414,0.12,0.1,inedible,0.94,3.64,-0.033,-0.023
8/26/22,11:35:22 AM,Tank 29,Strauss lab 1,,74.539,751.7,103.9,8.81,173.2,168.7,173.7,5927,113,0.08,-2.5,-2.5,12.48,-413.9,0.09,0.07,edible,1.04,4.06,-0.033,-0.036
8/26/22,11:35:59 AM,Tank 29,Strauss lab 1,,74.176,751.6,96.4,8.2,171.7,166.5,172.2,6006,112,0.08,-2.5,-2.5,12.38,-407.9,0.14,0.12,edible,0.2,0.57,-0.033,-0.03
8/26/22,11:36:02 AM,Tank 29,Strauss lab 1,,74.212,751.6,97.1,8.26,171.7,166.6,172.2,6003,112,0.08,-2.5,-2.5,12.39,-408.6,0.09,0.06,edible,0.2,0.54,-0.032,-0.017
8/26/22,11:36:05 AM,Tank 29,Strauss lab 1,,74.235,751.6,98.2,8.35,171.7,166.6,172.2,6001,112,0.08,-2.5,-2.5,12.4,-409.1,-0.05,-0.07,edible,0.25,0.76,-0.032,-0.027
8/26/22,11:36:08 AM,Tank 29,Strauss lab 1,,74.249,751.6,99.1,8.42,171.7,166.7,172.2,5999,112,0.08,-2.5,-2.5,12.4,-409.5,-0.06,-0.08,edible,0.29,0.94,-0.033,-0.028
8/26/22,11:36:11 AM,Tank 29,Strauss lab 1,,74.258,751.6,99.8,8.48,171.7,166.7,172.2,5998,112,0.08,-2.5,-2.5,12.41,-409.8,0.01,-0.01,edible,0.33,1.11,-0.031,-0.025
8/26/22,11:36:14 AM,Tank 29,Strauss lab 1,,74.266,751.6,100.3,8.52,171.7,166.7,172.2,5998,112,0.08,-2.5,-2.5,12.41,-410.1,0,-0.02,edible,0.34,1.15,-0.032,-0.042
8/26/22,11:36:54 AM,Tank 30,Strauss lab 1,,74.875,751.6,103.4,8.73,171.6,167.8,172,5960,112,0.08,-2.6,-2.6,12.29,-403.3,0.19,0.17,inedible,0.19,0.53,-0.035,-0.045
8/26/22,11:36:57 AM,Tank 30,Strauss lab 1,,74.895,751.6,104,8.78,171.7,167.8,172.1,5958,112,0.08,-2.6,-2.6,12.32,-405.3,0.26,0.23,inedible,0.17,0.45,-0.034,-0.039
8/26/22,11:37:00 AM,Tank 30,Strauss lab 1,,74.897,751.7,104.4,8.81,171.7,167.9,172.1,5957,112,0.08,-2.6,-2.6,12.35,-406.7,0.33,0.31,inedible,0.12,0.23,-0.034,-0.032
8/26/22,11:37:03 AM,Tank 30,Strauss lab 1,,74.893,751.6,105.3,8.89,171.8,167.9,172.1,5956,112,0.08,-2.6,-2.6,12.37,-408,0.41,0.39,inedible,0.1,0.15,-0.035,-0.023
8/26/22,11:37:06 AM,Tank 30,Strauss lab 1,,74.885,751.6,106,8.95,171.8,167.9,172.2,5955,112,0.08,-2.6,-2.6,12.39,-409,0.49,0.47,inedible,0.15,0.33,-0.036,-0.043
8/26/22,11:37:09 AM,Tank 30,Strauss lab 1,,74.874,751.7,106.5,9,171.8,167.9,172.2,5955,112,0.08,-2.6,-2.6,12.4,-409.8,0.49,0.48,inedible,0.24,0.74,-0.034,-0.036
8/26/22,11:37:12 AM,Tank 30,Strauss lab 1,,74.855,751.6,107.1,9.04,171.9,167.9,172.2,5954,112,0.08,-2.6,-2.6,12.41,-410.5,0.41,0.39,inedible,0.19,0.51,-0.034,-0.026
8/26/22,11:37:15 AM,Tank 30,Strauss lab 1,,74.842,751.7,107.5,9.08,171.9,167.9,172.3,5955,112,0.08,-2.6,-2.6,12.42,-411,0.41,0.39,inedible,0.25,0.75,-0.036,-0.029
8/26/22,11:37:18 AM,Tank 30,Strauss lab 1,,74.832,751.6,107.9,9.11,171.9,167.9,172.3,5955,112,0.08,-2.6,-2.6,12.43,-411.6,0.4,0.38,inedible,0.22,0.65,-0.035,-0.037
8/26/22,11:37:21 AM,Tank 30,Strauss lab 1,,74.834,751.7,108.3,9.15,171.9,167.9,172.3,5955,112,0.08,-2.6,-2.6,12.44,-412,0.4,0.38,inedible,0.31,1.01,-0.036,-0.042
